product_id,product_name,category,sub_category,brand,price,discount_percent,stock_quantity,rating,is_available
PROD01803,Patanjali Basmati Rice,GROCERY,Basmati Rice,Patanjali,59290.08,52,272,2.9,Available
PROD01804,Biba Belt,fashion,Belt,Biba,0,45,99999,4.4,Yes
PROD01805,Pigeon Mop,Home & Kitchen,Mop,Pigeon,33142.95,9,49,2.9,Out of Stock
PROD01806,Dell Earbuds,ELECTRONICS,Earbuds,,64775.51,50,41,4.3,No
PROD01807,Westland Cookbook,Books,,Westland,74170.43,17,480,2.7,0
PROD01808,Realme Keyboard,Electronics,Keyboard,Realme,0,16,336,2.5,Yes
PROD01809,ITC Amul Butter,grocery,Amul Butter,ITC,42632.24,51,-5,1.4,No
PROD01810,Nestle Saffola Oil,Grocery,Saffola Oil,Nestle,44056.81,,54,,Yes
PROD01811,Cosco Knee Cap,Sports,Knee Cap,Cosco,77252.89,,443,2.5,No
PROD01812,Reebok Cycling Gloves,SPORTS,Cycling Gloves,Reebok,65739.33,16,159,1.5,No
PROD01813,Westland Dictionary,Books,Dictionary,Westland,17564.19,54,98,2.6,Yes
PROD01814,Amul Amul Butter,Grocery,Amul Butter,Amul,37158.58,26,339,-1,Yes
PROD01815,Oxford Comic,Books,Comic,Oxford,-58636.66,150,382,3.7,Yes
PROD01816,,Fashion,Jacket,Zara,572.46,36,342,,Yes
PROD01817,Orient Tiffin Box,Home & Kitchen,Tiffin Box,Orient,73186.76,14,455,2.8,No
PROD01818,,Home & Kitchen,Bed Sheet,Orient,26774.29,23,29,4.6,Yes
PROD01819,Fingerprint Biography,Books,Biography,Fingerprint,58006.53,17,179,2.8,No
PROD01820,Decathlon Water Jug,Sports,Water Jug,Decathlon,48443.12,150,153,2.0,Yes
PROD01821,S.Chand Cookbook,Books,,S.Chand,53400.15,26,88,3.2,No
PROD01822,Nykaa Hair Oil,Beauty,Hair Oil,Nykaa,29391.82,32,270,3.0,No
PROD01823,Penguin Cookbook,Books,,Penguin,419.35,54,,2.8,Yes
PROD01824,L'Oreal Shampoo,Beauty,Shampoo,L'Oreal,0,5,161,0,Yes
PROD01825,Lakmé Foundation,Beauty,Foundation,,59645.38,14,215,4.5,Yes
PROD01826,,Books,Cookbook,HarperCollins,25887.99,56,163,4.1,No
PROD01827,Britannia Basmati Rice,GROCERY,Basmati Rice,Britannia,76243.11,58,376,0,No
PROD01828,Fingerprint Atlas,Books,,Fingerprint,8091.88,45,18,-1,No
PROD01829,Mamaearth Face Wash,Beauty,Face Wash,Mamaearth,37859.65,45,167,1.5,No
PROD01830,Orient Bed Sheet,home & kitchen,Bed Sheet,Orient,49287.22,9,263,,
PROD01831,FabIndia T-Shirt,Fashion,T-Shirt,FabIndia,59773.52,12,135,-1,No
PROD01832,Aashirvaad Toor Dal,Grocery,Toor Dal,Aashirvaad,33625.41,39,186,2.7,No
PROD01833,Amul Maggi,Grocery,Maggi,Amul,47903.19,13,193,1.5,0
PROD01834,Biotique Lipstick,Beauty,Lipstick,Biotique,34571.57,29,,2.8,
PROD01835,Lakmé Shampoo,Beauty,Shampoo,Lakmé,72634.49,59,120,4.2,yes
PROD01836,Milton Pillow,Home & Kitchen,,Milton,27342.03,18,424,2.1,No
PROD01837,Yonex Dumbbells,SPORTS,Dumbbells,Yonex,54032.48,43,195,3.6,No
PROD01838,Orient Water Bottle,Home & Kitchen,Water Bottle,Orient,30778.43,48,345,4.4,Available
PROD01839,Manyavar Shoes,fashion,Shoes,,45530.34,40,437,1.7,No
PROD01840,Dove Toner,Beauty,Toner,Dove,21904.36,55,25,1.6,Yes
PROD01841,Rupa Atlas,Books,Atlas,Rupa,1875.56,8,377,1.9,No
PROD01842,JBL Mouse,Electronics,Mouse,JBL,47636.45,25,2,3.4,No
PROD01843,S.Chand Atlas,Books,,S.Chand,67817.39,57,213,2.0,Yes
PROD01844,Haldiram Maggi,GROCERY,Maggi,Haldiram,62186.46,34,24,3.2,yes
PROD01845,Dell Smartphone,Electronics,Smartphone,Dell,76641.35,31,187,4.1,
PROD01846,JBL Smartwatch,Electronics,Smartwatch,JBL,50401.74,19,29,0,Yes
PROD01847,MRF Skipping Rope,Sports,Skipping Rope,MRF,21882.4,45,131,3.6,Yes
PROD01848,Realme Smartwatch,Electronics,Smartwatch,Realme,6337.87,40,156,1.7,No
PROD01849,Garnier Toner,,Toner,,4987.91,-10,108,4.1,Available
PROD01850,Pigeon Mop,,Mop,Pigeon,68895.46,38,79,3.2,1
PROD01851,Decathlon Badminton Racket,Sports,Badminton Racket,Decathlon,58933.95,50,461,1.1,Yes
PROD01852,ITC Basmati Rice,Grocery,Basmati Rice,,62376.55,22,395,2.0,Yes
PROD01853,Philips Mixer Grinder,HOME & KITCHEN,Mixer Grinder,Philips,20255.69,55,232,6.5,No
PROD01854,MRF Skipping Rope,sports,,MRF,74408.91,49,95,2.7,1
PROD01855,Nike Belt,Fashion,Belt,Nike,3821.01,37,18,4.6,Yes
PROD01856,Zara Kurta,Fashion,Kurta,Zara,-5075.94,56,184,1.8,Yes
PROD01857,Haldiram Saffola Oil,Grocery,Saffola Oil,Haldiram,20037.5,150,28,3.7,Yes
PROD01858,Vector X Yoga Mat,Sports,Yoga Mat,Vector X,50528.81,48,238,2.1,No
PROD01859,,Fashion,Jeans,,47299.02,28,105,1.1,Yes
PROD01860,Samsung Smartphone,Electronics,Smartphone,Samsung,18090.6,19,267,4.0,No
PROD01861,Orient Workbook,Books,Workbook,Orient,65076.45,18,156,4.2,Yes
PROD01862,SG Skipping Rope,Sports,Skipping Rope,SG,18416.06,33,432,3.6,Yes
PROD01863,Patanjali Saffola Oil,Grocery,Saffola Oil,Patanjali,53159.26,16,465,1.7,yes
PROD01864,Biotique Kajal,BEAUTY,,Biotique,24641.72,55,127,1.5,No
PROD01865,Adidas Jeans,Fashion,Jeans,Adidas,12782.73,14,250,1.4,Available
PROD01866,S.Chand Biography,Books,Biography,S.Chand,75800.65,8,327,4.0,0
PROD01867,SG Skipping Rope,Sports,Skipping Rope,SG,,22,114,2.7,Yes
PROD01868,Dell Smartphone,Electronics,,Dell,47077.24,28,262,1.8,
PROD01869,JBL Mouse,Electronics,Mouse,JBL,0,43,166,1.0,No
PROD01870,Orient Knife Set,Home & Kitchen,Knife Set,Orient,47473.43,22,88,3.4,0
PROD01871,Adidas Water Jug,Sports,Water Jug,Adidas,44254.39,37,442,-1,No
PROD01872,Yonex Knee Cap,sports,,Yonex,3364.06,40,459,1.0,No
PROD01873,Fingerprint Atlas,,Atlas,Fingerprint,49293.37,39,69,1.4,Out of Stock
PROD01874,Lakmé Sunscreen,Beauty,Sunscreen,Lakmé,5383.57,31,332,3.5,No
PROD01875,Haldiram Green Tea,Grocery,Green Tea,Haldiram,2806.31,9,188,1.6,Yes
PROD01876,Mi Charger,Electronics,Charger,Mi,37606.28,8,229,4.0,No
PROD01877,Zara Jacket,Fashion,Jacket,Zara,37556.85,34,29,3.5,Yes
PROD01878,WOW Face Wash,Beauty,Face Wash,,-62028.25,60,106,1.1,yes
PROD01879,Orient Comic,,Comic,Orient,53737.27,2,70,4.0,No
PROD01880,Nivea Foundation,Beauty,Foundation,Nivea,7870.35,20,271,1.5,No
PROD01881,Penguin Novel,Books,Novel,Penguin,24952.12,,436,1.3,No
PROD01882,L'Oreal Serum,Beauty,Serum,L'Oreal,-27908.2,7,209,4.5,Available
PROD01883,Westland Journal,Books,Journal,Westland,38872.91,1,341,6.5,Yes
PROD01884,Borosil Water Bottle,Home & Kitchen,Water Bottle,Borosil,,53,392,2.0,No
PROD01885,Zara Belt,fashion,Belt,Zara,15439.99,59,216,0,No
PROD01886,Biba Belt,FASHION,,Biba,79500.74,57,300,,Yes
PROD01887,Apple Speaker,Electronics,Speaker,Apple,3464.36,45,297,2.2,Available
PROD01888,Puma Belt,Fashion,Belt,Puma,74574.69,6,241,2.9,Out of Stock
PROD01889,Himalaya Toner,Beauty,Toner,Himalaya,-63586.03,-10,190,1.5,No
PROD01890,Garnier Lipstick,Beauty,Lipstick,Garnier,30593.04,5,196,3.9,No
PROD01891,Cosco Water Jug,Sports,Water Jug,,9999999,28,283,1.0,No
PROD01892,ITC Atta,Grocery,Atta,ITC,11769.51,46,71,1.1,No
PROD01893,Lakmé Sunscreen,Beauty,Sunscreen,Lakmé,59156.15,40,128,4.8,No
PROD01894,MRF Cycling Gloves,Sports,Cycling Gloves,MRF,34525.89,45,374,2.2,Yes
PROD01895,W Kurta,Fashion,Kurta,,20338.96,11,383,4.3,No
PROD01896,Tata Green Tea,Grocery,Green Tea,Tata,33756.42,3,387,4.0,No
PROD01897,Adidas Saree,fashion,Saree,Adidas,34789.18,54,307,4.7,Yes
PROD01898,Nike Jeans,Fashion,Jeans,Nike,16391.4,28,234,4.9,No
PROD01899,Yonex Dumbbells,Sports,,Yonex,24431.11,48,498,2.7,yes
PROD01900,Rupa Biography,Books,Biography,Rupa,10293.48,43,48,2.9,No
PROD01901,Yonex Knee Cap,,Knee Cap,Yonex,75902.74,43,2,1.3,No
PROD01902,Samsung Smartwatch,Electronics,Smartwatch,Samsung,22251.04,16,384,4.6,No
PROD01903,Amul Biscuits,Grocery,Biscuits,Amul,68560.67,10,496,4.5,yes
PROD01904,MDH Atta,Grocery,Atta,MDH,49339.11,49,393,5.0,
PROD01905,Pigeon Mop,Home & Kitchen,Mop,Pigeon,10565.46,1,90,4.8,No
PROD01906,,,,Disha,41556.81,50,259,3.1,No
PROD01907,boAt Speaker,Electronics,Speaker,boAt,69603.49,60,114,2.2,No
PROD01908,Mamaearth Serum,beauty,Serum,Mamaearth,20826.81,21,341,2.1,yes
PROD01909,Realme Keyboard,Electronics,Keyboard,Realme,14801.71,60,-5,3.3,
PROD01910,Adidas Football,,Football,Adidas,-78129.25,8,473,4.7,Yes
PROD01911,boAt Power Bank,Electronics,Power Bank,boAt,22593.29,60,467,1.7,yes
PROD01912,Dove Kajal,Beauty,Kajal,Dove,-28617.48,59,421,1.1,Yes
PROD01913,Nivia Cycling Gloves,Sports,Cycling Gloves,Nivia,74158.83,4,37,2.9,Yes
PROD01914,Apple Mouse,Electronics,Mouse,Apple,31533.39,46,30,,0
PROD01915,W Leggings,Fashion,Leggings,W,75690.81,40,330,3.2,No
PROD01916,Himalaya Lipstick,beauty,Lipstick,Himalaya,12735.65,27,29,1.7,No
PROD01917,,Electronics,,JBL,55844.27,11,260,2.4,
PROD01918,Decathlon Knee Cap,Sports,Knee Cap,,52029.22,55,24,2.1,No
PROD01919,Zara Jeans,Fashion,Jeans,Zara,46289.9,20,,4.9,No
PROD01920,Amul Honey,grocery,Honey,Amul,5170.15,8,462,1.5,Yes
PROD01921,Mamaearth Moisturizer,Beauty,Moisturizer,Mamaearth,75552.05,18,207,2.7,Yes
PROD01922,Penguin Atlas,Books,Atlas,,4750.81,58,196,1.6,No
PROD01923,Lenovo Mouse,Electronics,Mouse,Lenovo,42816.89,53,435,-1,Yes
PROD01924,Nivia Dumbbells,Sports,Dumbbells,Nivia,53019.51,58,25,1.4,Yes
PROD01925,Patanjali Salt,GROCERY,,Patanjali,17705.52,40,167,1.6,No
PROD01926,Mi Earbuds,Electronics,Earbuds,Mi,66157.7,12,41,3.9,Available
PROD01927,HarperCollins Cookbook,Books,Cookbook,HarperCollins,7465.04,53,80,,Yes
PROD01928,,Beauty,Toner,WOW,25723.81,35,26,2.3,
PROD01929,Aashirvaad Maggi,Grocery,Maggi,,46528.74,35,36,2.5,0
PROD01930,,GROCERY,Toor Dal,MDH,57966.9,20,232,3.8,No
PROD01931,Puma Dress,Fashion,Dress,Puma,57388.2,33,336,4.0,0
PROD01932,Dell Earbuds,Electronics,Earbuds,Dell,29752.12,13,186,6.5,No
PROD01933,Lenovo Mouse,ELECTRONICS,Mouse,Lenovo,64519.4,2,394,2.0,No
PROD01934,MDH Amul Butter,Grocery,Amul Butter,MDH,14761.17,43,144,3.9,No
PROD01935,Patanjali Saffola Oil,,Saffola Oil,Patanjali,46519.0,11,141,4.7,Yes
PROD01936,Penguin Novel,Books,Novel,Penguin,-58950.2,26,,2.6,Yes
PROD01937,Cello Bed Sheet,Home & Kitchen,Bed Sheet,Cello,4851.67,21,481,3.9,Available
PROD01938,H&M Belt,Fashion,Belt,H&M,10238.83,23,299,1.8,Yes
PROD01939,Patanjali Biscuits,Grocery,Biscuits,Patanjali,58142.73,28,389,6.5,Yes
PROD01940,Garnier Toner,Beauty,Toner,Garnier,50352.12,30,194,,Yes
PROD01941,Mi Earbuds,Electronics,Earbuds,Mi,79222.05,25,283,6.5,
PROD01942,Burnish Badminton Racket,Sports,Badminton Racket,Burnish,15461.84,40,346,1.7,No
PROD01943,Apple Smartphone,Electronics,Smartphone,Apple,16921.28,29,36,2.1,No
PROD01944,MRF Skipping Rope,Sports,Skipping Rope,MRF,56761.2,54,357,2.4,Yes
PROD01945,Aashirvaad Maggi,Grocery,Maggi,Aashirvaad,393.23,1,20,2.9,
PROD01946,W Saree,Fashion,Saree,W,32351.09,39,257,1.5,0
PROD01947,Hawkins Curtain,,Curtain,Hawkins,9944.6,8,458,3.9,No
PROD01948,Orient Comic,Books,Comic,Orient,9196.64,8,330,3.7,Yes
PROD01949,Dell Smartwatch,Electronics,Smartwatch,Dell,21824.94,12,-5,1.7,Yes
PROD01950,Adidas T-Shirt,Fashion,T-Shirt,Adidas,21477.04,18,91,4.8,No
PROD01951,Philips Tiffin Box,Home & Kitchen,Tiffin Box,Philips,32679.72,31,205,3.5,No
PROD01952,Bajaj Pillow,Home & Kitchen,Pillow,Bajaj,16439.51,51,198,4.6,no
PROD01953,Yonex Badminton Racket,sports,Badminton Racket,Yonex,67892.13,-10,105,3.7,1
PROD01954,MDH Basmati Rice,Grocery,Basmati Rice,MDH,9868.35,33,138,4.2,yes
PROD01955,Libas Jeans,Fashion,Jeans,Libas,30625.99,53,221,3.7,Yes
PROD01956,Aashirvaad Saffola Oil,Grocery,Saffola Oil,Aashirvaad,45743.05,6,295,2.6,No
PROD01957,Libas T-Shirt,Fashion,T-Shirt,Libas,17841.82,42,12,4.3,No
PROD01958,L'Oreal Moisturizer,Beauty,Moisturizer,L'Oreal,57503.52,10,440,0,Yes
PROD01959,WOW Face Wash,Beauty,,WOW,6284.92,11,348,0,Out of Stock
PROD01960,Biba T-Shirt,FASHION,T-Shirt,Biba,35229.77,17,321,0,No
PROD01961,Himalaya Hair Oil,beauty,Hair Oil,Himalaya,76313.24,44,65,2.5,No
PROD01962,Hawkins Pillow,Home & Kitchen,Pillow,Hawkins,25728.71,21,24,4.1,No
PROD01963,Dabur Green Tea,GROCERY,Green Tea,Dabur,10890.86,22,275,-1,Yes
PROD01964,Nivea Serum,BEAUTY,Serum,Nivea,10314.66,,89,1.6,Yes
PROD01965,Amul Basmati Rice,Grocery,,Amul,70586.43,23,25,3.1,Yes
PROD01966,,Books,Atlas,Penguin,72243.71,56,139,3.8,Yes
PROD01967,Burnish Yoga Mat,Sports,,,0,20,-5,1.1,Yes
PROD01968,MRF Cricket Bat,Sports,Cricket Bat,MRF,9999999,3,210,3.9,No
PROD01969,Prestige Knife Set,Home & Kitchen,Knife Set,Prestige,46850.21,12,62,1.4,Yes
PROD01970,Lakmé Kajal,Beauty,,Lakmé,13797.21,0,426,1.6,Yes
PROD01971,ITC Green Tea,Grocery,Green Tea,ITC,0,-10,136,3.1,No
PROD01972,Adidas Cricket Bat,Sports,Cricket Bat,Adidas,4837.39,45,468,3.1,Yes
PROD01973,Nivea Hair Oil,Beauty,Hair Oil,Nivea,78300.72,43,174,2.5,Yes
PROD01974,JBL Power Bank,,Power Bank,JBL,9999999,2,253,3.8,Yes
PROD01975,Milton Mop,home & kitchen,Mop,Milton,9999999,58,406,4.4,Yes
PROD01976,,Home & Kitchen,Curtain,Borosil,29183.09,0,125,3.6,No
PROD01977,Nestle Honey,Grocery,Honey,Nestle,34517.68,28,295,3.2,No
PROD01978,WOW Sunscreen,Beauty,Sunscreen,WOW,68838.29,36,424,3.5,Yes
PROD01979,Pigeon Mop,Home & Kitchen,Mop,Pigeon,,16,164,4.6,0
PROD01980,Nivea Serum,Beauty,Serum,Nivea,44405.9,16,326,2.8,yes
PROD01981,HarperCollins Comic,Books,Comic,HarperCollins,-679.97,,-5,4.2,Yes
PROD01982,Milton Knife Set,Home & Kitchen,Knife Set,Milton,4385.67,53,441,3.9,No
PROD01983,Dove Kajal,Beauty,Kajal,Dove,35588.04,10,101,,Yes
PROD01984,Nike Shoes,Fashion,Shoes,Nike,19411.35,15,16,3.6,No
PROD01985,Prestige Pillow,Home & Kitchen,,Prestige,72685.77,45,425,3.8,Yes
PROD01986,Hawkins Tiffin Box,Home & Kitchen,Tiffin Box,Hawkins,15928.79,29,179,4.9,No
PROD01987,H&M Belt,Fashion,Belt,H&M,-76177.81,42,463,2.7,Yes
PROD01988,,Electronics,Keyboard,OnePlus,32497.48,36,200,1.3,Yes
PROD01989,,electronics,Smartphone,Dell,76392.4,16,98,2.0,No
PROD01990,SG Cycling Gloves,Sports,Cycling Gloves,SG,68249.69,31,98,3.4,Yes
PROD01991,Rupa Self Help Book,Books,Self Help Book,Rupa,18653.88,39,323,1.4,No
PROD01992,Disha Cookbook,Books,Cookbook,Disha,57420.66,59,21,1.6,Yes
PROD01993,OnePlus Laptop,Electronics,,OnePlus,38148.31,10,203,2.9,No
PROD01994,Orient Curtain,home & kitchen,Curtain,Orient,60269.48,11,327,3.2,Yes
PROD01995,OnePlus Keyboard,ELECTRONICS,,OnePlus,53528.15,12,154,2.4,Yes
PROD01996,Cello Pillow,Home & Kitchen,Pillow,Cello,18441.56,1,456,2.4,No
PROD01997,Vector X Water Jug,Sports,Water Jug,Vector X,58041.53,59,215,1.1,Yes
PROD01998,Haldiram Saffola Oil,Grocery,Saffola Oil,,15594.23,35,472,2.4,No
PROD01999,Manyavar Shoes,Fashion,Shoes,Manyavar,17951.66,50,189,4.1,yes
PROD02000,L'Oreal Toner,Beauty,Toner,L'Oreal,4684.69,42,282,1.3,No
