order_id,customer_id,order_date,delivery_date,status,payment_method,total_amount,shipping_charges,discount_applied,city,promo_code
ORD0014673,CUST006111,2025-02-07,2025-02-22,Processing,UPI ,110045.4,186.33,5730.26,Jaipur,SALE46
ORD0014674,CUST003849,2023-08-17,2023-08-20,Delivered,Card,102551.79,436.59,37154.12,Kolkata,
ORD0014675,CUST007468,2025-01-03,2025-01-15,,,-104667.47,115.81,33974.19, Bhopal,
ORD0014676,CUST001723,2026-01-24,2026-02-08,canceled,,80219.95,292.91,18820.68,Nagpur,
ORD0014677,CUST003251,2024-03-26,2024-04-06,In Transit,online,49197.78,389.34,2417.99,PATNA,SALE51
ORD0014678,CUST003098,2024-06-13,2024-06-14,CANCELLED,UPI,81796.96,212.66,,Indore,
ORD0014679,CUST008423,2026-05-17,2026-05-18,canceled,Net Banking,48331.03,482.17,6423.1,Kolkata,
ORD0014680,CUST002144,2023-08-31,2023-09-07,NA,N/A,45958.51,464.77,18267.96,Chennai,SALE97
ORD0014681,CUST007382,2025-08-27,09/09/2025,Returned,Card,31402.47,74.07,7170.83,Pune,
ORD0014682,CUST001732,2025-08-27,2025-09-06,Pending,,122810.82,375.79,1119.47,,
ORD0014683,CUST003050,,2025-02-14,delivered,,133425.12,231.44,45336.02,Ahmedabad,SALE76
ORD0014684,CUST003375,17/12/2025,2025-12-29,CANCELLED,UPI,123095.65,9999,,Patna,SALE58
ORD0014685,CUST005947,2024/13/07,2024-07-14,Delivered,Wallet,147266.76,235.56,28258.98,Delhi,SALE84
ORD0014686,CUST003198,2025-12-17,2025-12-18,canceled,online,7376.87,79.87,1426.72,Nagpur,
ORD0014687,CUST000910,,2023-09-30,Processing,Net Banking,109777.53,440.94,27051.79,Surat ,
ORD0014688,CUST007685,2025-08-24,2025-09-01,,Wallet,0,494.05,34362.4,Lucknow,SALE66
ORD0014689,CUST004654,2026-05-14,23-05-2026,Shipped,,24978.36,467.58,600.15,Bangalore,
ORD0014690,CUST005749,14-12-2024,17/12/2024,Processing,,102594.4,420.63,16861.98,Bhopal,SALE25
ORD0014691,CUST99111,2024/11/06,,delivered,Debit Card,73407.25,94.81,24884.66,Ahmedabad,
ORD0014692,CUST000348,2025-03-11,2025-03-16,CANCELLED,COD,136228.12,112.63,50922.24,Bhopal,
ORD0014693,CUST003125,2023/25/11,2023-11-27,cancelled,Cod,147432.87,244.76,38634.36,Mumbai,
ORD0014694,CUST001616,2026-03-08,2026-03-20,delivered,Net Banking,63703.29,31.73,10152.88,Delhi,
ORD0014695,CUST009598,,2025-09-20,cancelled,EMI,60252.36,304.46,2077.43,Chennai,
ORD0014696,CUST004579,2024-06-14,2024-06-23,cancelled,Cod,21802.43,-50,2875.64,Surat,
ORD0014697,CUST000341,2024-11-15,2024-11-24,Shipped,Card,77291.68,121.17,5367.62,,SALE12
ORD0014698,CUST004192,2025/20/08,2025-08-30,Processing,UPI ,9999999,391.78,46474.96,Patna,
ORD0014699,CUST006681,2024-04-17,2024-04-20,shipped,Card,58390.94,254.34,22371.33,nagpur,SALE25
ORD0014700,CUST009585,2023-10-26,2023/02/11,NA,Credit Card,121261.41,-50,35628.97,Delhi,
ORD0014701,CUST001201,2024-06-01,2024-06-13,cancelled,,147927.05,486.73,45625.56,pune,SALE06
ORD0014702,CUST001128,2026-03-04,2026-03-11,delivered,Cash on Delivery,-55071.77,475.21,8097.42,Bhopal,
ORD0014703,CUST002938,2025-03-05,2025-03-13,NA,Cash on Delivery,75473.55,-50,12115.91,Surat,
ORD0014704,CUST008965,2025-03-05,,,Wallet,12034.4,192.58,2113.25,Chennai,
ORD0014705,CUST004825,2025-04-23,2025-04-27,returned,online,33854.08,290.91,12075.3,Surat,SALE92
ORD0014706,CUST004499,2025-07-21,2025-07-30,Delivered,Card,86811.13,458.73,31744.51,Indore,SALE78
ORD0014707,CUST008098,2026-03-25,,canceled,,-82794.01,346.71,20487.68,Mumbai,SALE67
ORD0014708,CUST007837,2024-05-21,05/06/2024,SHIPPED,credit card,75836.22,439.54,10809.06,Jaipur,
ORD0014709,CUST99111,2025/30/01,2025-02-03,Pending,,43962.21,285.16,5247.79,Mumbai,SALE27
ORD0014710,CUST008339,2024-05-24,2024-06-02,delivered,Debit Card,146787.44,257.98,57274.03,Ahmedabad,SALE00
ORD0014711,CUST003461,2025-04-19,2025-04-25,returned,Wallet,86191.7,9.04,6258.51,Ahmedabad ,
ORD0014712,CUST004907,2026-01-07,2026-01-15,NA,Net Banking,16681.63,412.74,5493.06,Mumbai,
ORD0014713,CUST005204,2023-07-07,2023-07-10,SHIPPED,Wallet,97633.98,427.63,33451.19,Ahmedabad,SALE18
ORD0014714,CUST000469,2024-05-12,2024-05-18,Returned,Cash on Delivery,14741.21,369.3,3709.72,DELHI,SALE20
ORD0014715,CUST000351,2024-01-07,,returned,Cod,35092.2,341.28,12166.88,Surat,
ORD0014716,CUST002691,2026-03-16,2026-03-18,CANCELLED,Credit Card,67595.47,292.41,17840.81,Mumbai,
ORD0014717,CUST005711,2025-03-13,,canceled,online,140757.0,435.95,14947.62,Lucknow,SALE29
ORD0014718,CUST008399,2026-04-03,2026-04-07,DELIVERED,,96618.38,84.99,23550.45,Indore,
ORD0014719,CUST008917,2026-02-03,2026-02-14,Delivered,,0,216.13,6174.44,BHOPAL,SALE50
ORD0014720,CUST006041,2025-05-21,2025-06-01,Delivered,Net Banking,,-50,1111.0,Bangalore,SALE35
ORD0014721,CUST009817,10/03/2024,2024-03-13,NA,Net Banking,21897.07,161.53,2876.89,Indore,
ORD0014722,CUST000109,2024-10-21,2024-10-29,,Card,7797.76,209.62,2922.92,Kolkata,
ORD0014723,CUST001841,2026-01-07,2026-01-21,Returned,Net Banking,23269.53,-50,211.92,Bangalore,
ORD0014724,CUST006967,2026-01-17,2026-01-24,Delivered,upi,87661.76,95.67,22827.37,mumbai,
ORD0014725,CUST005131,2023-07-01,2023-07-05,NA,Card,60258.51,106.52,1103.29,,
ORD0014726,CUST004867,2023-07-08,,returned,EMI,13914.06,3.01,3473.56,Bhopal,
ORD0014727,CUST000351,2025-08-26,2025-08-31,SHIPPED,Net Banking,78524.64,193.82,8821.45,Mumbai,
ORD0014728,CUST008645,2024-03-20,2024-03-28,CANCELLED,online,60668.3,,6545.56,Pune,
ORD0014729,CUST008830,2025-07-28,2025-08-02,CANCELLED,Cash on Delivery,40057.21,301.06,3081.32,Mumbai,SALE41
ORD0014730,CUST002591,2025-12-13,2025-12-24,Processing,EMI,100833.18,441.86,464.85,Lucknow,
ORD0014731,CUST99974,,2025-06-01,CANCELLED,COD,148679.9,311.56,, Mumbai,
ORD0014732,CUST000288,2024-02-13,2024-02-26,NA,N/A,96016.52,287.64,27166.96,Jaipur,
ORD0014733,CUST006539,2024-10-07,2024-10-12,CANCELLED,UPI ,35779.03,467.08,9020.82,Ahmedabad,SALE16
ORD0014734,CUST003297,2024-11-23,2024-11-24,Processing,credit card,9999999,241.85,45804.65,Ahmedabad ,
ORD0014735,CUST000673,2024-10-13,2024-10-24,NA,Credit Card,-60074.37,309.78,8370.92,CHENNAI,SALE71
ORD0014736,CUST005562,2025-01-22,2025-01-28,delivered,,28599.73,103.09,10782.87,Nagpur,SALE89
ORD0014737,CUST008853,2025-07-12,,,Debit Card,100888.93,82.21,36537.38,Nagpur,
ORD0014738,CUST005105,2026-02-03,,Cancelled,Cod,88015.32,-50,22940.36,Bangalore,SALE04
ORD0014739,CUST006082,2023-08-14,2023-08-29,,online,4008.45,456.25,775.22,ahmedabad,
ORD0014740,CUST009604,2023-10-27,,shipped,UPI,94670.33,22.64,14938.11,Bangalore,
ORD0014741,CUST007820,2025-11-24,2025-12-05,DELIVERED,EMI,44575.43,94.93,,,
ORD0014742,CUST004850,2025-10-01,2025-10-10,delivered,Cod,77807.54,263.51,15244.74,Nagpur,
ORD0014743,CUST000394,,,cancelled,online,94478.49,294.7,2104.78,Kolkata,
ORD0014744,CUST005269,2024-12-04,,canceled,COD,-21968.79,159.19,603.02,Surat,
ORD0014745,CUST001740,2023-06-06,2023-06-08,DELIVERED,Wallet,132383.51,77.85,24841.96,Jaipur,
ORD0014746,CUST007285,2026-01-25,2026-02-04,shipped,Wallet,74969.03,9999,7230.47,Bangalore,
ORD0014747,CUST003292,2024-03-04,16-03-2024,Returned,UPI,97068.2,211.46,695.27,Bangalore,
ORD0014748,CUST006710,2025-04-20,2025-04-23,CANCELLED,credit card,28347.19,380.36,8366.88,Surat,SALE26
ORD0014749,CUST009405,23-01-2024,2024-01-24,shipped,UPI ,99988.68,9999,1439.83,Kolkata,
ORD0014750,CUST009810,2023-06-09,2023-06-22,canceled,Net Banking,100135.21,196.51,16485.43,Chennai,
ORD0014751,CUST005173,2025-07-14,2025-07-20,Processing,Wallet,130079.07,411.6,37058.52,Indore,
ORD0014752,CUST007555,2023-10-09,2023-10-21,NA,Cash on Delivery,4094.27,214.35,,Pune,SALE09
ORD0014753,CUST99739,2026-05-27,2026-06-01,SHIPPED,Card,129701.82,375.23,31020.86,Indore,
ORD0014754,CUST000594,2024-09-19,2024-10-04,CANCELLED,Net Banking,127488.96,206.3,31797.92,Chennai,
ORD0014755,CUST006045,2025-06-07,2025-06-22,In Transit,Credit Card,9999999,418.95,5137.16,BANGALORE,
ORD0014756,CUST007018,2025-03-13,2025-03-17,cancelled,Wallet,100209.57,219.52,7627.27,Nagpur,
ORD0014757,CUST006782,2025-02-23,2025-02-27,Pending,upi,140016.87,192.92,41358.74,bangalore,SALE10
ORD0014758,CUST003020,,2025-10-12,shipped,,44198.24,442.21,8508.5,Delhi,
ORD0014759,CUST000995,2026-01-02,2026-01-17,Pending,UPI,12613.54,224.28,3377.23,INDORE,
ORD0014760,CUST008367,2025/04/11,,NA,UPI,105727.56,176.57,23670.05,patna,
ORD0014761,CUST003343,2026-03-06,2026-03-18,Cancelled,Card,16611.8,306.61,1650.84,Ahmedabad,SALE61
ORD0014762,CUST008001,2026-01-03,2026-01-18,SHIPPED,Cod,136500.42,323.53,18864.08,Jaipur ,SALE68
ORD0014763,CUST000507,2024-10-07,2024-10-20,,Card,25023.07,462.52,1073.44,Kolkata,SALE66
ORD0014764,CUST005571,2024-03-19,2024-03-24,delivered,COD,18584.95,121.44,2163.63,Indore,
ORD0014765,CUST008797,2025-09-29,2025-10-11,Cancelled,Net Banking,86766.84,264.09,16327.98,Nagpur,
ORD0014766,CUST000666,2024-09-20,2024-09-26,Shipped,credit card,133581.43,25.64,49316.48,Delhi,SALE96
ORD0014767,CUST008368,2025-06-24,2025-07-04,CANCELLED,online,130818.85,13.97,44560.64,Chennai,
ORD0014768,CUST004203,2025-04-04,2025/10/04,Delivered,UPI,0,487.02,1031.2,Delhi ,
ORD0014769,CUST003538,2024-03-08,2024-03-15,shipped,EMI,119541.03,466.7,29049.69,Nagpur,SALE84
ORD0014770,CUST003729,2024-04-16,,Pending,upi,112773.13,150.17,35858.81,BHOPAL,
ORD0014771,CUST006914,2024-02-19,26/02/2024,shipped,Card,0,157.72,679.19,bangalore,SALE27
ORD0014772,CUST000580,2025-06-29,2025-07-08,Delivered,credit card,46957.78,418.99,7744.77,,SALE83
ORD0014773,CUST008570,2025-08-16,2025-08-25,delivered,COD,122793.37,125.48,22045.59,mumbai,
ORD0014774,CUST000195,2026-05-12,2026-05-15,canceled,Wallet,28728.78,50.89,6370.9,Patna,SALE00
ORD0014775,CUST008059,2025-06-11,2025-06-15,Cancelled,credit card,105779.32,494.4,,MUMBAI,
ORD0014776,CUST007196,,2026/18/02,delivered,online,78001.72,12.04,7749.22,Delhi,
ORD0014777,CUST006292,2025-12-12,15-12-2025,Processing,upi,56598.26,86.68,19381.1,Chennai,
ORD0014778,CUST008276,2024-02-29,08/03/2024,,UPI,14515.26,197.05,3123.68,Jaipur,SALE87
ORD0014779,CUST004649,2023-11-27,2023-11-30,returned,Debit Card,81341.68,391.69,4238.67,Jaipur,
ORD0014780,CUST004484,2026-05-18,2026-06-02,SHIPPED,credit card,86148.43,428.17,18184.97, Bangalore,
ORD0014781,CUST005182,2023-08-06,2023-08-07,,Wallet,98806.73,275.96,34933.32,Surat,
ORD0014782,CUST004111,2024-01-16,2024-01-31,delivered,Cash on Delivery,73101.06,370.86,22277.0,Indore,
ORD0014783,CUST009233,2025-02-25,2025-03-04,returned,Cash on Delivery,0,125.65,,Delhi,
ORD0014784,CUST005590,2025-02-09,2025-02-15,canceled,EMI,-35233.89,153.39,6109.4,Pune ,
ORD0014785,CUST002417,2024-05-14,2024-05-16,SHIPPED,Card,90006.76,,,Patna,SALE10
ORD0014786,CUST006041,2024-02-01,2024-02-04,SHIPPED,COD,123218.99,272.78,47114.09,Chennai,
ORD0014787,CUST000856,2025-01-16,2025-01-25,cancelled,Cod,88382.24,238.09,,lucknow,
ORD0014788,CUST009844,2024-03-09,2024-03-24,cancelled,Card,28887.65,45.9,2881.22,jaipur,
ORD0014789,CUST005477,2024-12-20,2024-12-24,Shipped,online,120071.74,168.62,46849.09,INDORE,
ORD0014790,CUST001070,2025-07-16,2025-07-28,DELIVERED,Cash on Delivery,97467.33,451.96,33471.16,Hyderabad,
ORD0014791,CUST007733,2025-06-19,2025-06-24,Returned,credit card,30316.59,231.81,3717.14,Chennai,
ORD0014792,CUST008889,2025-03-31,2025-04-13,Pending,Card,143100.86,152.41,6672.14,Patna,
ORD0014793,CUST004382,2026-04-14,2026-04-21,delivered,upi,125534.48,305.35,24883.6,ahmedabad,
ORD0014794,CUST007462,2025-05-18,2025-05-24,Returned,online,145130.68,332.79,48866.2,JAIPUR,
ORD0014795,CUST004790,2023-10-31,2023-11-12,Processing,Cod,14379.58,418.45,5538.07,Patna,SALE90
ORD0014796,CUST005391,2024-11-13,28/11/2024,delivered,Card,65045.15,391.08,18733.89,AHMEDABAD,
ORD0014797,CUST004003,2026/05/01,2026-01-20,Processing,Credit Card,12404.03,343.14,,Lucknow,
ORD0014798,CUST006307,2026-02-27,2026-03-14,Cancelled,Net Banking,-94925.58,322.95,18211.49,Nagpur ,
ORD0014799,CUST005310,2023-11-07,2023-11-08,Shipped,EMI,17982.81,384.57,,Bangalore,
ORD0014800,CUST000713,2025-05-19,2025-05-27,CANCELLED,Net Banking,57509.33,462.72,,Kolkata,SALE86
ORD0014801,CUST99210,2023-10-09,,Processing,Card,41202.45,472.63,2061.98,Kolkata,
ORD0014802,CUST007556,2023-10-06,2023-10-07,delivered,N/A,17960.13,187.53,,Ahmedabad,SALE05
ORD0014803,CUST006436,2023-09-03,14-09-2023,shipped,Cod,44389.55,467.37,13026.83,Delhi,SALE09
ORD0014804,CUST008892,09/03/2025,2025-03-23,CANCELLED,Cash on Delivery,41726.47,96.45,9855.69,Pune,SALE40
ORD0014805,CUST002998,2024-02-22,2024-02-27,Cancelled,Net Banking,26728.82,192.34,9244.84,Delhi,
ORD0014806,CUST004341,04-02-2025,,Delivered,Cod,9246.55,303.13,3665.89,BANGALORE,
ORD0014807,CUST002527,01/03/2024,2024-03-11,DELIVERED,online,89023.99,57.05,26144.85,Pune,SALE07
ORD0014808,CUST001482,2025-01-25,2025-02-05,canceled,Wallet,107662.73,333.92,7203.37,pune,
ORD0014809,CUST006983,2023-06-28,2023-07-13,returned,Debit Card,66404.09,450.36,16907.23,Indore,
ORD0014810,CUST008452,2024-02-21,2024-02-26,Cancelled,UPI ,103057.13,74.15,3738.18,Indore,
ORD0014811,CUST008921,2025-03-21,2025-03-27,Delivered,UPI,79413.15,368.74,26299.61,Nagpur,
ORD0014812,CUST009295,2024-08-30,13-09-2024,shipped,Net Banking,129475.79,,37895.87,patna,
ORD0014813,CUST99559,2025-12-21,2026-01-03,NA,Net Banking,76489.32,116.36,22137.8,,
ORD0014814,CUST000998,2026-05-21,2026-05-28,Processing,Card,60053.58,372.63,21687.39,Patna,
ORD0014815,CUST005531,19/02/2026,2026-03-01,CANCELLED,UPI ,93048.12,139.89,23398.27,Lucknow,
ORD0014816,CUST004862,2026-01-06,2026-01-13,DELIVERED,Debit Card,70735.45,413.99,517.47,lucknow,
ORD0014817,CUST008985,2025-07-23,,SHIPPED,credit card,112032.27,130.88,2367.73,Bhopal,
ORD0014818,CUST009801,06-06-2025,19/06/2025,,Cash on Delivery,73231.97,5.19,4744.92,Bangalore,
ORD0014819,CUST009160,2025-11-08,2025-11-18,In Transit,COD,68327.49,351.56,3328.46,,
ORD0014820,CUST002402,2025-08-16,2025-08-20,canceled,upi,81867.89,355.28,7423.92,patna,
ORD0014821,CUST007433,2025-04-30,2025-05-05,,COD,37129.57,224.43,7876.58,indore,SALE95
ORD0014822,CUST000685,2024-12-16,2024-12-26,delivered,credit card,77128.26,193.55,9248.06,PATNA,
ORD0014823,CUST001920,2023-12-25,05-01-2024,Processing,Cod,-137839.29,341.76,54283.84,Indore,SALE29
ORD0014824,CUST008499,15/11/2023,,Cancelled,Credit Card,66947.19,84.32,,Pune,
ORD0014825,CUST003581,2025-04-18,2025-04-26,delivered,COD,0,262.63,1133.5,Delhi,
ORD0014826,CUST007291,2025-01-07,2025-01-22,In Transit,UPI,-62601.46,405.57,,Lucknow,
ORD0014827,CUST003837,2023-10-26,,SHIPPED,Card,120591.91,410.94,,Lucknow,
ORD0014828,CUST009777,2025-07-24,2025-07-25,Cancelled,UPI,19575.26,390.79,,Lucknow,
ORD0014829,CUST006035,2026-05-23,26/05/2026,shipped,UPI,39133.57,191.76,13263.7,Delhi,
ORD0014830,CUST007196,2026-03-05,2026-03-20,Shipped,UPI ,41051.53,227.29,6025.7,Chennai,
ORD0014831,CUST008205,2024-10-20,2024/02/11,NA,online,76858.11,335.65,16285.02,Nagpur,
ORD0014832,CUST009065,2026-05-06,2026-05-21,,upi,16529.96,320.41,2377.67,Chennai,SALE75
ORD0014833,CUST007152,,2025-10-10,Delivered,Card,125243.9,196.02,2075.04,Ahmedabad,SALE16
ORD0014834,CUST001502,2024-11-06,2024-11-15,Processing,EMI,99301.96,353.41,18432.26,Kolkata,
ORD0014835,CUST008805,2025-04-04,2025-04-14,returned,Cod,4457.82,,568.37, Ahmedabad,
ORD0014836,CUST000175,2024-10-18,2024-10-29,canceled,credit card,0,222.65,19637.18,Bhopal,
ORD0014837,CUST006721,,15-03-2025,canceled,Cash on Delivery,135076.87,479.8,,Chennai,
ORD0014838,CUST005172,2025-02-02,2025-02-08,NA,Net Banking,8387.38,343.03,862.33,Bangalore,SALE79
ORD0014839,CUST005396,2024-08-28,11/09/2024,SHIPPED,Credit Card,136768.67,482.86,49420.92,Indore,
ORD0014840,CUST005617,2024-07-11,2024-07-25,In Transit,Net Banking,107705.67,484.14,322.03,Delhi,
ORD0014841,CUST008474,2024-05-13,2024-05-17,delivered,,32338.54,270.69,10094.32,Hyderabad,
ORD0014842,CUST003702,2026-05-13,,In Transit,upi,89850.42,402.33,24642.11,Pune,
ORD0014843,CUST003645,2025-09-21,,,UPI,18832.78,134.38,2430.48,KOLKATA,
ORD0014844,CUST005696,2024-07-04,2024-07-16,CANCELLED,upi,27143.82,88.55,9136.58,Indore,SALE38
ORD0014845,CUST008363,,2024-07-21,cancelled,UPI ,2729.59,401.65,943.22,Chennai,
ORD0014846,CUST001606,,07-12-2024,canceled,Cash on Delivery,9999999,263.78,25777.76,Chennai,
ORD0014847,CUST000345,2024-04-08,23/04/2024,canceled,EMI,137904.85,173.34,25595.2,Ahmedabad,
ORD0014848,CUST009017,19-07-2024,2024-07-21,Cancelled,Debit Card,110296.06,479.25,21814.13,Bhopal ,
ORD0014849,CUST006095,2024-05-29,2024-06-06,Returned,COD,122281.02,98.58,,Chennai,
ORD0014850,CUST004443,2023-07-18,2023/29/07,Processing,upi,36895.68,311.61,2168.79,Chennai,
ORD0014851,CUST008663,2025-08-05,,NA,credit card,,109.25,39905.49,Indore,
ORD0014852,CUST003051,2026-04-28,2026-05-11,cancelled,online,,45.19,18745.0,Surat,
ORD0014853,CUST004615,2024-10-25,2024-10-26,SHIPPED,COD,148001.84,366.38,9201.39,BANGALORE,SALE59
ORD0014854,CUST002906,2024-11-17,,,Debit Card,56658.15,161.95,6298.3,KOLKATA,SALE59
ORD0014855,CUST007985,30-10-2025,2025-11-13,NA,Debit Card,122688.7,,12727.13,Chennai,
ORD0014856,CUST003200,2025-06-09,17-06-2025,CANCELLED,N/A,49741.57,447.42,15154.27,Jaipur ,SALE27
ORD0014857,CUST004786,2023-09-07,2023-09-21,cancelled,online,133704.64,268.05,,Kolkata,
ORD0014858,CUST009429,2024-04-10,2024-04-12,returned,Cash on Delivery,107001.84,261.56,11316.07,Surat,SALE00
ORD0014859,CUST006023,2024-04-13,,CANCELLED,Cash on Delivery,44891.63,302.82,,Bhopal ,
ORD0014860,CUST006584,,,In Transit,EMI,124351.97,407.99,9245.01,Indore,
ORD0014861,CUST009818,,2024-03-18,Returned,Card,138373.09,470.37,46637.36,Delhi,
ORD0014862,CUST009796,2025-03-19,2025-03-26,Delivered,,0,429.03,9573.74,Pune,
ORD0014863,CUST003185,2023-10-12,2023-10-14,In Transit,online,29187.04,-50,4130.62,surat,SALE31
ORD0014864,CUST008394,2025-04-28,2025-05-03,CANCELLED,Credit Card,36466.05,85.05,9881.93,Pune,SALE15
ORD0014865,CUST007457,2023-07-26,2023-08-05,DELIVERED,UPI,51442.13,240.34,5302.37,Jaipur,SALE07
ORD0014866,CUST002792,2024-02-05,2024-02-09,cancelled,Debit Card,101026.81,423.19,18616.42,Pune,
ORD0014867,CUST006943,10-02-2024,,CANCELLED,N/A,117082.51,110.53,16458.09,Surat,SALE06
ORD0014868,CUST006018,2026-04-04,2026-04-09,Pending,Cod,70310.11,361.91,2422.59,Pune,
ORD0014869,CUST002107,2023-09-01,2023-09-11,Returned,Net Banking,60589.17,1.11,15215.31,Jaipur,
ORD0014870,CUST008593,2024-08-21,,In Transit,Cod,31873.2,68.28,378.82,Surat,
ORD0014871,CUST001691,2024-06-22,2024-07-03,,Cash on Delivery,4241.9,343.96,167.35,Bhopal ,SALE86
ORD0014872,CUST004210,2026-05-13,2026-05-21,canceled,upi,9999999,9999,48544.22,Patna,
ORD0014873,CUST002571,2025-09-01,2025-09-16,Delivered,upi,63980.99,84.22,12632.76,Kolkata,
ORD0014874,CUST004303,22-12-2024,2024-12-26,CANCELLED,upi,83025.65,9999,19477.21,Bangalore,SALE79
ORD0014875,CUST003376,2026-01-20,2026-01-31,DELIVERED,Cod,101405.36,56.58,33673.18,Hyderabad,
ORD0014876,CUST007800,2026-03-29,2026-04-02,,N/A,66525.97,6.5,11360.05,Kolkata,
ORD0014877,CUST99710,2026-03-24,2026-03-28,delivered,Debit Card,9999999,,18661.56,Indore,
ORD0014878,CUST007605,2026-03-30,2026-04-07,Pending,Cash on Delivery,11859.99,429.54,1624.14,ahmedabad,SALE77
ORD0014879,CUST009973,2024-08-31,,Pending,,27371.93,99.52,9251.5,Pune,
ORD0014880,CUST007199,2024-08-28,2024-09-07,Cancelled,Net Banking,122670.44,439.2,35378.62,LUCKNOW,SALE29
ORD0014881,CUST006043,2025-03-03,2025-03-04,SHIPPED,EMI,25333.52,122.82,8714.53,Bangalore ,
ORD0014882,CUST000227,2025-06-22,02-07-2025,In Transit,COD,52267.31,199.31,5727.14,Ahmedabad,SALE57
ORD0014883,CUST007304,2024/12/07,19-07-2024,Returned,online,145683.11,113.61,13091.75,Delhi,
ORD0014884,CUST003982,2026-02-07,2026-02-13,CANCELLED,UPI,46192.09,22.93,15022.1,Nagpur,SALE13
ORD0014885,CUST003635,2025-06-15,2025-06-17,Pending,Credit Card,,9999,13156.1,Ahmedabad,
ORD0014886,CUST002690,2024-02-10,,In Transit,Cod,143213.74,309.31,22059.64,Nagpur,SALE04
ORD0014887,CUST000497,01/12/2024,2024-12-02,Returned,UPI,36004.82,388.35,8413.13,Mumbai,
ORD0014888,CUST003031,2024-12-11,,canceled,Wallet,77424.9,293.08,19124.7,Nagpur,
ORD0014889,CUST004170,2026-03-08,2026-03-19,returned,N/A,64446.51,62.6,22691.02,Kolkata,SALE41
ORD0014890,CUST009287,2023-11-08,2023/19/11,Processing,COD,97597.98,324.4,13183.75,JAIPUR,
ORD0014891,CUST002042,2025-09-28,,returned,Wallet,74437.05,370.95,28306.61,Ahmedabad ,
ORD0014892,CUST003256,2024-11-27,2024-11-29,In Transit,,51568.53,262.33,15488.75,patna,
ORD0014893,CUST000620,2024-01-22,,In Transit,credit card,12867.4,307.14,1700.25,Ahmedabad,SALE33
ORD0014894,CUST006748,2025-10-18,2025-11-01,,UPI ,68081.49,47.97,9947.42,Ahmedabad,SALE14
ORD0014895,CUST003557,2025-02-06,2025/07/02,canceled,EMI,78200.84,291.34,1000.92,Lucknow,
ORD0014896,CUST004377,2025-06-10,2025-06-20,Returned,upi,-69683.96,36.32,3040.35,Ahmedabad,
ORD0014897,CUST005344,2025-08-03,,,,116326.01,26.92,30323.87,Hyderabad,
ORD0014898,CUST000359,2025-04-01,08-04-2025,Returned,UPI,137670.97,323.02,12222.18,Lucknow,
ORD0014899,CUST003405,2025-06-20,2025-06-24,Shipped,Debit Card,19678.77,470.03,4136.73,Surat,
ORD0014900,CUST001991,2024-10-08,2024-10-14,delivered,online,26573.49,316.98,6859.81,Lucknow,
ORD0014901,CUST006219,,2025-02-02,Cancelled,N/A,18251.79,375.76,1830.46,Nagpur,
ORD0014902,CUST99818,2026-03-29,,Cancelled,online,107699.32,423.43,,Ahmedabad,SALE51
ORD0014903,CUST007058,,25/06/2023,Cancelled,COD,80558.15,129.15,4166.95,Surat,
ORD0014904,CUST000945,2025-01-23,2025-02-03,returned,upi,148230.9,83.62,38222.28,Ahmedabad,
ORD0014905,CUST008334,2023-09-17,2023-09-18,delivered,Card,26486.85,358.84,4914.17,Jaipur,SALE66
ORD0014906,CUST003584,2024-02-14,2024-02-20,canceled,UPI ,127564.03,217.91,23333.95,Ahmedabad,SALE23
ORD0014907,CUST007573,13-05-2026,2026-05-26,shipped,Cash on Delivery,112748.62,477.84,20336.04,Indore,SALE62
ORD0014908,CUST009316,2025-05-16,2025-05-23,Processing,upi,131290.8,245.8,34871.29,Lucknow,
ORD0014909,CUST008746,2024-04-11,2024-04-12,canceled,Card,31041.41,185.39,10999.82,Bangalore,SALE06
ORD0014910,CUST001519,2023-06-15,,Cancelled,credit card,27732.46,458.76,7690.58,Lucknow,SALE15
ORD0014911,CUST006728,2025-06-26,2025-06-28,SHIPPED,upi,53032.13,329.7,21173.14,Delhi,
ORD0014912,CUST008307,2023-09-24,,Pending,UPI ,2301.94,253.33,678.1,Bhopal,
ORD0014913,CUST006053,2025-11-17,2025-11-29,,upi,-11726.72,353.35,3939.7,jaipur,
